X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,original_shape_Elongation,spearman,one-sided,42,-0.14609837128271616,[-0.43  0.17],0.021344734091462383,-0.028842715442308764,-0.14715136705409682,0.17794661540358842,0.2377553339714802
original_shape_MeshVolume,original_shape_Flatness,spearman,one-sided,42,-0.10639332306944331,[-0.4  0.2],0.011319539193758938,-0.03938202289886883,-0.10679751291726912,0.2512356207619686,0.16637858194118776
original_shape_MeshVolume,original_shape_LeastAxisLength,spearman,one-sided,42,0.9688842071144964,[0.94 0.98],0.9387366067958863,0.9355948943238805,2.0737533844134806,3.582966265649947e-26,1.0
original_shape_MeshVolume,original_shape_MajorAxisLength,spearman,one-sided,42,0.9489506522972206,[0.91 0.97],0.9005073404953206,0.8954051528284139,1.8211268063869404,5.95124392024447e-22,1.0
original_shape_MeshVolume,original_shape_Maximum2DDiameterColumn,spearman,one-sided,42,0.9553907872191071,[0.92 0.98],0.9127715563031451,0.9082983027802295,1.8902024706580285,4.2575968478960185e-23,1.0
original_shape_MeshVolume,original_shape_Maximum2DDiameterRow,spearman,one-sided,42,0.9498804756388782,[0.91 0.97],0.9022729179999416,0.8972612727691693,1.830556357576882,4.1560661020925954e-22,1.0
original_shape_MeshVolume,original_shape_Maximum2DDiameterSlice,spearman,one-sided,42,0.963614265724825,[0.93 0.98],0.9285524531083936,0.9248884763447215,1.9941826424689681,7.802198818809035e-25,1.0
original_shape_MeshVolume,original_shape_Maximum3DDiameter,spearman,one-sided,42,0.9557572319909247,[0.92 0.98],0.9134718865029542,0.9090345473492595,1.8944204025469973,3.622336653611831e-23,1.0
original_shape_MeshVolume,original_shape_MinorAxisLength,spearman,one-sided,42,0.9554331091483674,[0.92 0.98],0.9128524260569162,0.9083833197008606,1.8906878806670702,4.1791681070407696e-23,1.0
original_shape_MeshVolume,original_shape_Sphericity,spearman,one-sided,42,-0.3736326067579613,[-0.61 -0.08],0.13960132483274934,0.09547831584981337,-0.39263847918333367,0.007397931103198061,0.7986625599222446
original_shape_MeshVolume,original_shape_SurfaceArea,spearman,one-sided,42,0.9936796045701323,[0.99 1.  ],0.9873991565386544,0.9867529594380726,2.8769777418193487,6.423623811436217e-40,1.0
original_shape_MeshVolume,original_shape_SurfaceVolumeRatio,spearman,one-sided,42,-0.9837938578721335,[-0.99 -0.97],0.9678503547869356,0.9662016550324195,-2.4036880330437085,8.860184320993071e-32,1.0
original_shape_MeshVolume,original_shape_VoxelVolume,spearman,one-sided,42,1.0,[1. 1.],1.0,1.0,inf,0.0,1.0
original_shape_MeshVolume,original_firstorder_10Percentile,spearman,one-sided,42,-0.10088323474596873,[-0.39  0.21],0.010177427052810233,-0.040582704893199484,-0.10122758387828987,0.26248847759524196,0.1577425569463951
original_shape_MeshVolume,original_firstorder_90Percentile,spearman,one-sided,42,-0.0235799367960457,[-0.33  0.28],0.00055601341930551,-0.05069752435406327,-0.02358430850833848,0.4410829211320497,0.06751616083543309
original_shape_MeshVolume,original_firstorder_Energy,spearman,one-sided,42,1.0,[1. 1.],1.0,1.0,inf,0.0,1.0
original_shape_MeshVolume,original_firstorder_Entropy,spearman,one-sided,42,-0.41204116360100485,[-0.64 -0.12],0.16977792050167004,0.12720242924534542,-0.4380673154981299,0.0033503772087179907,0.8693835163183428
original_shape_MeshVolume,original_firstorder_InterquartileRange,spearman,one-sided,42,0.132647273316587,[-0.18  0.42],0.01759529911832533,-0.03278442913201696,0.13343358083453233,0.20117851231046946,0.21178773768800813
original_shape_MeshVolume,original_firstorder_Kurtosis,spearman,one-sided,42,0.13005429057612838,[-0.18  0.42],0.016914118497260038,-0.03350054209262421,0.13079507428474654,0.20584958334616354,0.2069903515158783
original_shape_MeshVolume,original_firstorder_Maximum,spearman,one-sided,42,0.4875617859168625,[0.22 0.69],0.23771649508644047,0.19862503329600145,0.5328567637248369,0.0005282953649199195,0.9573921102580955
original_shape_MeshVolume,original_firstorder_MeanAbsoluteDeviation,spearman,one-sided,42,0.2499797423223402,[-0.06  0.51],0.0624898715715436,0.014412429088033085,0.25539120381021607,0.05517427716090238,0.48816407975792403
original_shape_MeshVolume,original_firstorder_Mean,spearman,one-sided,42,-0.06052994084758123,[-0.36  0.25],0.003663873739011683,-0.04743028658206483,-0.06060402847142505,0.3516795720768672,0.10373617084782538
original_shape_MeshVolume,original_firstorder_Median,spearman,one-sided,42,-0.04691678146017341,[-0.35  0.26],0.0022011843825816713,-0.04896798564908078,-0.04695125115834578,0.38398089253256007,0.0890151329136824
original_shape_MeshVolume,original_firstorder_Minimum,spearman,one-sided,42,-0.5002025767765984,[-0.7  -0.23],0.2502026178139488,0.21175147000953598,-0.5495762831919957,0.00037150036942176415,0.9661177179339074
original_shape_MeshVolume,original_firstorder_Range,spearman,one-sided,42,0.7246576452475488,[0.54 0.84],0.5251287028157223,0.500776328601144,0.9173842967421914,2.8816168942881444e-08,0.9999826818616034
original_shape_MeshVolume,original_firstorder_RobustMeanAbsoluteDeviation,spearman,one-sided,42,0.1687869702617292,[-0.14  0.45],0.028489041330133857,-0.02133203347344903,0.17041779846696972,0.1426378305313049,0.2855219126414242
original_shape_MeshVolume,original_firstorder_RootMeanSquared,spearman,one-sided,42,-0.06052994084758123,[-0.36  0.25],0.003663873739011683,-0.04743028658206483,-0.06060402847142505,0.3516795720768672,0.10373617084782538
original_shape_MeshVolume,original_firstorder_Skewness,spearman,one-sided,42,0.01758366420873511,[-0.29  0.32],0.00030918524700555215,-0.05095701038135325,0.017585476748180482,0.45599666950166934,0.06270351450549776
original_shape_MeshVolume,original_firstorder_TotalEnergy,spearman,one-sided,42,1.0,[1. 1.],1.0,1.0,inf,0.0,1.0
original_shape_MeshVolume,original_firstorder_Uniformity,spearman,one-sided,42,0.4217648488777247,[0.14 0.64],0.17788558774884994,0.135725874300073,0.449836804214242,0.002701576278468693,0.8844875010693853
original_shape_MeshVolume,original_firstorder_Variance,spearman,one-sided,42,0.2347459687221457,[-0.07  0.5 ],0.05510566983129861,0.006649550335467658,0.2392063444137757,0.06727271530372508,0.44752884597800474
original_shape_MeshVolume,original_glcm_Autocorrelation,spearman,one-sided,42,-0.31010452961672474,[-0.56 -0.01],0.09616481928881011,0.0498142972010569,-0.32066105634767966,0.022824202686787448,0.6489608562441146
original_shape_MeshVolume,original_glcm_ClusterProminence,spearman,one-sided,42,-0.4554736245036869,[-0.67 -0.18],0.20745622261852556,0.16681295198357815,-0.4915851303568499,0.0012186781447701134,0.9279933908394502
original_shape_MeshVolume,original_glcm_ClusterShade,spearman,one-sided,42,0.29373632606757966,[-0.01  0.55],0.08628102925167948,0.03942364613638094,0.3026505220706169,0.029508469677585667,0.6059559631827568
original_shape_MeshVolume,original_glcm_ClusterTendency,spearman,one-sided,42,-0.5755611376711774,[-0.75 -0.33],0.3312706231973401,0.2969768090023319,-0.6557993965488446,3.33567566091843e-05,0.9937140525692606
original_shape_MeshVolume,original_glcm_Contrast,spearman,one-sided,42,-0.6001944737055345,[-0.76 -0.36],0.3602334062666635,0.3274248629982872,-0.6934511011447259,1.3258655865269644e-05,0.9968589562519689
original_shape_MeshVolume,original_glcm_Correlation,spearman,one-sided,42,0.02033870837047241,[-0.29  0.32],0.0004136630581791245,-0.050847174733709144,0.020341513524173054,0.4491357517445189,0.06488030538074556
original_shape_MeshVolume,original_glcm_DifferenceAverage,spearman,one-sided,42,-0.5815574102584881,[-0.75 -0.34],0.3382090214265594,0.3042710225253573,-0.6648128218674368,2.683005764563923e-05,0.9946510808757452
original_shape_MeshVolume,original_glcm_DifferenceEntropy,spearman,one-sided,42,-0.555465521432623,[-0.74 -0.3 ],0.3085419455004157,0.27308255809018056,-0.6262512657402938,6.714986337928621e-05,0.989545207621524
original_shape_MeshVolume,original_glcm_DifferenceVariance,spearman,one-sided,42,-0.5718337249817681,[-0.75 -0.32],0.3269938090265244,0.29248067102788466,-0.6502432906556361,3.811027562873427e-05,0.993066489972245
original_shape_MeshVolume,original_glcm_Id,spearman,one-sided,42,0.5504416173729845,[0.3  0.73],0.30298597413618705,0.26724166511753,0.6190146774016954,7.943413909506783e-05,0.9882141107863929
original_shape_MeshVolume,original_glcm_Idm,spearman,one-sided,42,0.5497933716878697,[0.3  0.73],0.302272751551916,0.2664918670161168,0.6180851205176268,8.115911260915633e-05,0.9880328904197054
original_shape_MeshVolume,original_glcm_Idmn,spearman,one-sided,42,0.5914431569564865,[0.35 0.76],0.34980500791065516,0.3164616749829964,0.6798827370802959,1.8560995855808944e-05,0.995942911319265
original_shape_MeshVolume,original_glcm_Idn,spearman,one-sided,42,0.5676201280285229,[0.32 0.74],0.32219260974311675,0.2874332563966099,0.6440046855735165,4.421928564240468e-05,0.9922697606618296
original_shape_MeshVolume,original_glcm_Imc1,spearman,one-sided,42,0.7042379061664371,[0.51 0.83],0.4959510284816875,0.47010236327562016,0.87565895991659,9.748471987622339e-08,0.9999474474224262
original_shape_MeshVolume,original_glcm_Imc2,spearman,one-sided,42,-0.7771655457418362,[-0.87 -0.62],0.603986285488206,0.5836778898722166,-1.0381729229316612,7.150088895463391e-10,0.9999995182427179
original_shape_MeshVolume,original_glcm_InverseVariance,spearman,one-sided,42,0.5664856980795723,[0.32 0.74],0.32090604612870033,0.28608071516094136,0.6423325965374613,4.600937954483872e-05,0.9920429634629866
original_shape_MeshVolume,original_glcm_JointAverage,spearman,one-sided,42,-0.2948707560165303,[-0.55  0.01],0.08694876275376014,0.04012562238215822,-0.30389252801982014,0.02899980275242842,0.6089705358162868
original_shape_MeshVolume,original_glcm_JointEnergy,spearman,one-sided,42,0.4661696783080787,[0.19 0.67],0.21731416897385758,0.17717643404944006,0.5051652896440779,0.0009305526973603446,0.939023846478653
original_shape_MeshVolume,original_glcm_JointEntropy,spearman,one-sided,42,-0.3326310671744591,[-0.58 -0.03],0.11064342684961953,0.06503539745729225,-0.3457837486915803,0.01568503069749481,0.7057886857528617
original_shape_MeshVolume,original_glcm_MCC,spearman,one-sided,42,-0.2251843448667045,[-0.5   0.08],0.050707989173046905,0.0020263475921774576,-0.22911073027373768,0.07581325301041733,0.4224293447145284
original_shape_MeshVolume,original_glcm_MaximumProbability,spearman,one-sided,42,0.34008589255327776,[0.04 0.58],0.11565841431375959,0.0703075637657472,0.35418965174590405,0.013774771992060961,0.7238060934114778
original_shape_MeshVolume,original_glcm_SumAverage,spearman,one-sided,42,-0.2948707560165303,[-0.55  0.01],0.08694876275376014,0.04012562238215822,-0.30389252801982014,0.02899980275242842,0.6089705358162868
original_shape_MeshVolume,original_glcm_SumEntropy,spearman,one-sided,42,-0.48707560165302655,[-0.69 -0.21],0.2372426417256578,0.19812687976287102,-0.532219162115465,0.0005353554174611359,0.9570263357788553
original_shape_MeshVolume,original_glcm_SumSquares,spearman,one-sided,42,-0.5935499554331092,[-0.76 -0.35],0.3523015495946459,0.31908624444565337,-0.6831292265136725,1.7132359163753254e-05,0.9961815641513694
original_shape_MeshVolume,original_glrlm_GrayLevelNonUniformity,spearman,one-sided,42,0.9820111822380684,[0.97 0.99],0.9643459620406087,0.962517549837563,2.351058513684446,7.02817417886385e-31,1.0
original_shape_MeshVolume,original_glrlm_GrayLevelNonUniformityNormalized,spearman,one-sided,42,0.4118791021797262,[0.12 0.64],0.1696443948123773,0.12706205608480703,0.4378721286998631,0.003362242015890242,0.8691220096442511
original_shape_MeshVolume,original_glrlm_GrayLevelVariance,spearman,one-sided,42,-0.42322340166923267,[-0.64 -0.14],0.17911804772047665,0.13702153734716782,-0.45161228280573507,0.002614341195945669,0.8866535201833059
original_shape_MeshVolume,original_glrlm_HighGrayLevelRunEmphasis,spearman,one-sided,42,-0.3455959808767523,[-0.59 -0.05],0.11943658199816455,0.07427948363909598,-0.36043368769462397,0.012490429810863984,0.736828881831658
original_shape_MeshVolume,original_glrlm_LongRunEmphasis,spearman,one-sided,42,0.6483267158252978,[0.43 0.8 ],0.4203275304528164,0.3906007371427045,0.7724066830455455,1.7208241124518564e-06,0.9993798041154431
original_shape_MeshVolume,original_glrlm_LongRunHighGrayLevelEmphasis,spearman,one-sided,42,-0.18418280528320236,[-0.46  0.13],0.033923305761990034,-0.015619088814318172,-0.18630894804797835,0.12147585183519728,0.320571191552665
original_shape_MeshVolume,original_glrlm_LongRunLowGrayLevelEmphasis,spearman,one-sided,42,-0.36488129000891334,[-0.6  -0.07],0.13313835579856872,0.08868391250618768,-0.38250540526112076,0.008753108154024643,0.7802110105316119
original_shape_MeshVolume,original_glrlm_LowGrayLevelRunEmphasis,spearman,one-sided,42,-0.4729762580017827,[-0.68 -0.2 ],0.22370654063336892,0.18389661964020831,-0.5138973497255347,0.000780221403614348,0.9453868979824998
original_shape_MeshVolume,original_glrlm_RunEntropy,spearman,one-sided,42,-0.2373389514626043,[-0.5   0.07],0.05632977788136844,0.007936433157335943,-0.2419523241827125,0.0650850506620251,0.4543965126281315
original_shape_MeshVolume,original_glrlm_RunLengthNonUniformity,spearman,one-sided,42,0.9956243416254761,[0.99 1.  ],0.9912678296371628,0.9908200260288121,3.0613276197334165,4.182379763631269e-43,1.0
original_shape_MeshVolume,original_glrlm_RunLengthNonUniformityNormalized,spearman,one-sided,42,-0.6400615833400859,[-0.79 -0.42],0.4096788304678177,0.3794059499789879,-0.7582780594735146,2.5053382265440894e-06,0.99915688240089
original_shape_MeshVolume,original_glrlm_RunPercentage,spearman,one-sided,42,-0.6433028117656593,[-0.79 -0.42],0.41383850762560326,0.3837789439140957,-0.7637880978093564,2.165067352599671e-06,0.9992513849894454
original_shape_MeshVolume,original_glrlm_RunVariance,spearman,one-sided,42,0.6582124625232963,[0.44 0.8 ],0.4332436458209818,0.40417921740154505,0.789653081389952,1.0816335740226922e-06,0.9995779022626473
original_shape_MeshVolume,original_glrlm_ShortRunEmphasis,spearman,one-sided,42,-0.6403857061826432,[-0.79 -0.42],0.41009385268304266,0.37984225538473715,-0.7588273144207147,2.469220815207201e-06,0.9991667730143224
original_shape_MeshVolume,original_glrlm_ShortRunHighGrayLevelEmphasis,spearman,one-sided,42,-0.396483267158253,[-0.63 -0.11],0.15719898113648262,0.11397841606655867,-0.4194693184214046,0.004668449908545442,0.8428288628586413
original_shape_MeshVolume,original_glrlm_ShortRunLowGrayLevelEmphasis,spearman,one-sided,42,-0.4917753828701078,[-0.69 -0.22],0.24184302719704112,0.202963182437915,-0.5383993560984399,0.00047049340683239427,0.9604666827312267
original_shape_MeshVolume,original_glszm_GrayLevelNonUniformity,spearman,one-sided,42,0.9821732436593469,[0.97 0.99],0.9646642805603228,0.9628521923839292,2.355624312847473,5.873252660838806e-31,1.0
original_shape_MeshVolume,original_glszm_GrayLevelNonUniformityNormalized,spearman,one-sided,42,0.07543959160521838,[-0.23  0.37],0.005691131981562135,-0.04529906637835768,0.07558319450707955,0.3174549313139844,0.1218343172874139
original_shape_MeshVolume,original_glszm_GrayLevelVariance,spearman,one-sided,42,-0.19163763066202094,[-0.47  0.12],0.03672498148575315,-0.01267373741241351,-0.1940366826981476,0.11203433704087312,0.3382387400547536
original_shape_MeshVolume,original_glszm_HighGrayLevelZoneEmphasis,spearman,one-sided,42,-0.4180374361883154,[-0.64 -0.13],0.17475529805489987,0.13243505692951008,-0.44531149256278874,0.002936082039187787,0.8788340870453508
original_shape_MeshVolume,original_glszm_LargeAreaEmphasis,spearman,one-sided,42,0.7671177376225591,[0.6  0.87],0.5884696233751534,0.5673655014969561,1.0132860436486721,1.5609036503994248e-09,0.9999989458888808
original_shape_MeshVolume,original_glszm_LargeAreaHighGrayLevelEmphasis,spearman,one-sided,42,0.7126651000729277,[0.52 0.84],0.5078915448619561,0.48265521382923593,0.8925787700639768,5.970009411955785e-08,0.9999662314934072
original_shape_MeshVolume,original_glszm_LargeAreaLowGrayLevelEmphasis,spearman,one-sided,42,0.7758690543716068,[0.62 0.87],0.6019727895314914,0.5815611377125934,1.0349073652168013,7.925631289607967e-10,0.9999994654003145
original_shape_MeshVolume,original_glszm_LowGrayLevelZoneEmphasis,spearman,one-sided,42,-0.5363422737217405,[-0.72 -0.28],0.2876630345810064,0.2511329337902888,-0.5990065510994785,0.0001255156782541472,0.9837421759857526
original_shape_MeshVolume,original_glszm_SizeZoneNonUniformity,spearman,one-sided,42,0.9542986791994167,[0.92 0.98],0.9106859691217513,0.9061057624100461,1.8778297385827407,6.837021103337392e-23,1.0
original_shape_MeshVolume,original_glszm_SizeZoneNonUniformityNormalized,spearman,one-sided,42,-0.3968073900008103,[-0.63 -0.11],0.15745610475925514,0.11424872551614007,-0.41985395522260155,0.004637012005247275,0.8434117379891523
original_shape_MeshVolume,original_glszm_SmallAreaEmphasis,spearman,one-sided,42,-0.39729357426464634,[-0.63 -0.11],0.15784218415197807,0.11465460385207937,-0.420431130691005,0.004590195823311171,0.8442837078406107
original_shape_MeshVolume,original_glszm_SmallAreaHighGrayLevelEmphasis,spearman,one-sided,42,-0.49728547119358235,[-0.7  -0.23],0.2472928398602232,0.20869247267356805,-0.5456932949671305,0.000403431678742502,0.9642349907755177
original_shape_MeshVolume,original_glszm_SmallAreaLowGrayLevelEmphasis,spearman,one-sided,42,-0.525970342759906,[-0.72 -0.26],0.27664480146297293,0.23954966307645875,-0.5845579446370778,0.00017352698103277316,0.9796705681776902
original_shape_MeshVolume,original_glszm_ZoneEntropy,spearman,one-sided,42,0.5246738513896767,[0.26 0.71],0.27528265033207655,0.23811765804141383,0.5827673005804785,0.00018056526690101828,0.9791102958909944
original_shape_MeshVolume,original_glszm_ZonePercentage,spearman,one-sided,42,-0.6766874645490641,[-0.81 -0.47],0.45790592467784097,0.4301062285074738,-0.8229779606197484,4.3326887639565085e-07,0.9998054754927324
original_shape_MeshVolume,original_glszm_ZoneVariance,spearman,one-sided,42,0.7714933959970829,[0.61 0.87],0.5952020600671117,0.5744431913526047,1.0240065424608107,1.1163969721691436e-09,0.9999992455234913
original_shape_MeshVolume,original_gldm_DependenceEntropy,spearman,one-sided,42,0.37282229965156793,[0.08 0.61],0.1389964671174835,0.09484243979017493,0.39169702920386174,0.007515441041263045,0.7969884712002637
original_shape_MeshVolume,original_gldm_DependenceNonUniformity,spearman,one-sided,42,0.9810388137103964,[0.96 0.99],0.9624371540063018,0.9605108542117532,2.324491288304276,1.9963970815589998e-30,1.0
original_shape_MeshVolume,original_gldm_DependenceNonUniformityNormalized,spearman,one-sided,42,-0.6481646544040192,[-0.8  -0.43],0.42011741921868156,0.3903798509734858,-0.7721271595821569,1.7337325199763195e-06,0.9993759804141273
original_shape_MeshVolume,original_gldm_DependenceVariance,spearman,one-sided,42,0.6387650919698566,[0.42 0.79],0.4080208427192594,0.37766293721768296,0.756084891500385,2.6547231228115838e-06,0.9991163026708167
original_shape_MeshVolume,original_gldm_GrayLevelNonUniformity,spearman,one-sided,42,0.9790940766550522,[0.96 0.99],0.9586252109410093,0.9565034268867021,2.275180974746547,1.3823315669334616e-29,1.0
original_shape_MeshVolume,original_gldm_GrayLevelVariance,spearman,one-sided,42,-0.4355400696864111,[-0.65 -0.15],0.18969515230244385,0.1481410575487231,-0.4667135070585711,0.001970149223870702,0.9039116335489865
original_shape_MeshVolume,original_gldm_HighGrayLevelEmphasis,spearman,one-sided,42,-0.34737865651081756,[-0.59 -0.05],0.12067193099926057,0.07557818387101745,-0.3624595794805643,0.012096900125638162,0.7409856025859264
original_shape_MeshVolume,original_gldm_LargeDependenceEmphasis,spearman,one-sided,42,0.6491370229316912,[0.43 0.8 ],0.42137887454061895,0.3917059963119327,0.7738058225716568,1.6576000891667145e-06,0.9993986201744669
original_shape_MeshVolume,original_gldm_LargeDependenceHighGrayLevelEmphasis,spearman,one-sided,42,0.3272830402722632,[0.03 0.57],0.10711418844985585,0.06132517247292546,0.33978231439703815,0.017185957305075054,0.692601178205704
original_shape_MeshVolume,original_gldm_LargeDependenceLowGrayLevelEmphasis,spearman,one-sided,42,0.33084839154039386,[0.03 0.58],0.10946065818486576,0.06379197398921777,0.34378062612636706,0.016172830675473964,0.7014161920808968
original_shape_MeshVolume,original_gldm_LowGrayLevelEmphasis,spearman,one-sided,42,-0.45984928287821086,[-0.67 -0.18],0.2114613629636048,0.1710234841412256,-0.49712013603586597,0.0010924874628868465,0.9326611118786898
original_shape_MeshVolume,original_gldm_SmallDependenceEmphasis,spearman,one-sided,42,-0.6501093914593632,[-0.8  -0.43],0.42264222086366354,0.3930341296259028,-0.7754881519737372,1.5845590301206093e-06,0.9994205456798159
original_shape_MeshVolume,original_gldm_SmallDependenceHighGrayLevelEmphasis,spearman,one-sided,42,-0.6924074224130947,[-0.82 -0.49],0.4794280386127458,0.45273204059288663,-0.8525655986548379,1.8871639408380743e-07,0.9999055344839198
original_shape_MeshVolume,original_gldm_SmallDependenceLowGrayLevelEmphasis,spearman,one-sided,42,-0.6543229884126085,[-0.8  -0.44],0.4281385731652066,0.3988123461480376,-0.7828211435566105,1.3010465198805752e-06,0.9995077523478096
original_shape_MeshVolume,original_ngtdm_Busyness,spearman,one-sided,42,0.9826594279231831,[0.97 0.99],0.9656195512863174,0.9638564513522824,2.369572702670307,3.393332131645555e-31,1.0
original_shape_MeshVolume,original_ngtdm_Coarseness,spearman,one-sided,42,-0.9910866218296734,[-1.   -0.98],0.9822526919697542,0.9813425736092287,-2.7044412482457005,6.074597436042148e-37,1.0
original_shape_MeshVolume,original_ngtdm_Complexity,spearman,one-sided,42,0.009480593144801881,[-0.3   0.31],8.988164637726442e-05,-0.05118756032047522,0.009480877203894553,0.47624175589235085,0.056631211772417964
original_shape_MeshVolume,original_ngtdm_Contrast,spearman,one-sided,42,-0.6969451422088971,[-0.83 -0.5 ],0.48573253124857985,0.45935984054337886,-0.8613355502194148,1.4702435772377838e-07,0.999924216801355
original_shape_MeshVolume,original_ngtdm_Strength,spearman,one-sided,42,-0.9674256543229884,[-0.98 -0.94],0.9359123966422623,0.9326258528803271,-2.050478078277207,8.837382901885851e-26,1.0
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_10Percentile,spearman,one-sided,42,-0.29551900170164497,[-0.55  0.01],0.08733148036673684,0.04052796653939006,-0.3046026541412384,0.028712297600414483,0.6106912045639283
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_90Percentile,spearman,one-sided,42,-0.4271128757799206,[-0.65 -0.14],0.18242540865699386,0.14049850653683982,-0.456360003992513,0.00239357283037521,0.8923026856186463
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Energy,spearman,one-sided,42,1.0,[1. 1.],1.0,1.0,inf,0.0,1.0
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Entropy,spearman,one-sided,42,-0.7053723361153877,[-0.83 -0.51],0.4975501325568795,0.4717834726880016,-0.8779131710016941,9.134777733990922e-08,0.9999504240289996
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_InterquartileRange,spearman,one-sided,42,0.13556437889960296,[-0.18  0.42],0.018377700826435115,-0.03196190425938883,0.13640411181428716,0.19599736782651617,0.21726586137626797
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Kurtosis,spearman,one-sided,42,0.3293898387488859,[0.03 0.58],0.10849766587101704,0.06277959745414619,0.3421436808486308,0.01658117641108083,0.6978211662497998
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Maximum,spearman,one-sided,42,0.5865813143181265,[0.34 0.76],0.34407763830718074,0.31044059411780545,0.6724380086913723,2.2281864976529637e-05,0.9953444991997633
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,spearman,one-sided,42,0.16684223320638522,[-0.14  0.45],0.02783633078129383,-0.02201821635812684,0.16841670647432103,0.14547165446881388,0.2812406775695474
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Mean,spearman,one-sided,42,-0.3293898387488859,[-0.58 -0.03],0.10849766587101704,0.06277959745414619,-0.3421436808486308,0.01658117641108083,0.6978211662497998
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Median,spearman,one-sided,42,-0.15436350376792807,[-0.44  0.16],0.023828091295511142,-0.026232006586770495,-0.15560739914084004,0.1645158440355854,0.25459346354533463
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Minimum,spearman,one-sided,42,-0.7227129081922048,[-0.84 -0.54],0.5223139476676343,0.49781722703520526,-0.9133010987218999,3.251168870059252e-08,0.9999806390170222
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Range,spearman,one-sided,42,0.6523782513572645,[0.43 0.8 ],0.42559738284396215,0.3961408383744216,0.7794279670669445,1.425514152333656e-06,0.9994690321374846
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,spearman,one-sided,42,0.1399400372741269,[-0.17  0.43],0.019583214032284028,-0.03069456986349639,0.1408644151030164,0.1883733989271234,0.22564305045632316
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,spearman,one-sided,42,-0.3293898387488859,[-0.58 -0.03],0.10849766587101704,0.06277959745414619,-0.3421436808486308,0.01658117641108083,0.6978211662497998
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Skewness,spearman,one-sided,42,-0.22745320476460582,[-0.5   0.08],0.0517349603576897,0.0031059839657763266,-0.2315020766284573,0.07371827015185188,0.4283502977621171
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,spearman,one-sided,42,1.0,[1. 1.],1.0,1.0,inf,0.0,1.0
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Uniformity,spearman,one-sided,42,0.6411960132890366,[0.42 0.79],0.41113232745775447,0.3809339852761009,0.7602021450318516,2.381013291180948e-06,0.9991910636527853
original_shape_MeshVolume,log-sigma-3-0-mm-3D_firstorder_Variance,spearman,one-sided,42,0.1399400372741269,[-0.17  0.43],0.019583214032284028,-0.03069456986349639,0.1408644151030164,0.1883733989271234,0.22564305045632316
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_Autocorrelation,spearman,one-sided,42,-0.3246900575318046,[-0.57 -0.02],0.10542363346000656,0.059547922355391525,-0.33688101635088463,0.01795506748843732,0.6861337848355029
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_ClusterProminence,spearman,one-sided,42,-0.8701888015557897,[-0.93 -0.77],0.7572285503531015,0.7447787324224914,-1.333856796496866,3.6161584741691156e-14,0.9999999999927379
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_ClusterShade,spearman,one-sided,42,0.06052994084758123,[-0.25  0.36],0.003663873739011683,-0.04743028658206483,0.06060402847142505,0.3516795720768672,0.10373617084782538
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_ClusterTendency,spearman,one-sided,42,-0.775382870107771,[-0.87 -0.62],0.6012185952565644,0.580768266808183,-1.0336870361398593,8.236234813190212e-10,0.9999994442556953
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_Contrast,spearman,one-sided,42,-0.8039056802528158,[-0.89 -0.66],0.6462643427427426,0.6281240526269858,-1.1095568244512195,7.245074097547196e-11,0.999999955232685
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_Correlation,spearman,one-sided,42,0.24641439105420956,[-0.06  0.51],0.06072005211861691,0.012551849663161363,0.25159179723782593,0.05784542128950041,0.47859847503122926
original_shape_MeshVolume,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,spearman,one-sided,42,-0.7881857223887855,[-0.88 -0.64],0.6212367329775316,0.601812975694328,-1.0666234901040774,2.8959665753787625e-10,0.999999808743366
