X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HLH_firstorder_Maximum,spearman,one-sided,42,0.5575723199092456,[0.31 0.74],0.3108868919289781,0.27554775818174626,0.6293033333221395,6.253162343816855e-05,0.9900660609882158
original_shape_MeshVolume,wavelet-HLH_firstorder_MeanAbsoluteDeviation,spearman,one-sided,42,0.3976176971072036,[0.11 0.63],0.15809983305283593,0.11492546551708394,0.4208160614257631,0.0045592109130508955,0.8448634577623817
original_shape_MeshVolume,wavelet-HLH_firstorder_Mean,spearman,one-sided,42,-0.12049266672068715,[-0.41  0.19],0.014518482733462588,-0.03601903097251369,-0.12108092320908252,0.22359996196616605,0.18989003860526243
original_shape_MeshVolume,wavelet-HLH_firstorder_Median,spearman,one-sided,42,-0.2428490397860789,[-0.51  0.07],0.05897565612502054,0.010717997464765205,-0.24779949162839812,0.06061320990624785,0.4690628208093894
original_shape_MeshVolume,wavelet-HLH_firstorder_Minimum,spearman,one-sided,42,-0.6663155335872296,[-0.81 -0.45],0.44397639029963454,0.41546235903294915,-0.8040871827938304,7.298111241434173e-07,0.9996966934321303
original_shape_MeshVolume,wavelet-HLH_firstorder_Range,spearman,one-sided,42,0.6282310995867434,[0.4  0.78],0.3946743144879687,0.36363197164119787,0.7384885318864991,4.208767964433105e-06,0.9987196559302335
original_shape_MeshVolume,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,spearman,one-sided,42,0.34673041082570294,[0.05 0.59],0.12022197779136073,0.07510515613963553,0.36172256236616407,0.012238788434799757,0.7394773383151022
original_shape_MeshVolume,wavelet-HLH_firstorder_RootMeanSquared,spearman,one-sided,42,-0.10914836723118063,[-0.4  0.2],0.011913366069232665,-0.03875774336311433,-0.10958493357571188,0.2457027311391608,0.17081285361786697
original_shape_MeshVolume,wavelet-HLH_firstorder_Skewness,spearman,one-sided,42,-0.09083542662669153,[-0.38  0.22],0.00825107473045306,-0.042607844514139126,-0.09108650074698556,0.2836270737092431,0.14278837331603284
original_shape_MeshVolume,wavelet-HLH_firstorder_TotalEnergy,spearman,one-sided,42,0.9980552629446562,[1. 1.],0.9961143078915268,0.9959150416295538,3.4674014200403174,3.8666850777334723e-50,1.0
