X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,spearman,one-sided,42,0.12908192204845637,[-0.18  0.42],0.016662142599723765,-0.03376543983105962,0.12980610292734118,0.20761706033672916,0.2052088735188315
original_shape_MeshVolume,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,spearman,one-sided,42,-0.812494935580585,[-0.9  -0.68],0.660148020344099,0.6427197136950784,-1.1343268686399575,3.2208053770713437e-11,0.9999999812373432
original_shape_MeshVolume,wavelet-HHL_glszm_GrayLevelNonUniformity,spearman,one-sided,42,0.9928692974637389,[0.99 1.  ],0.9857894418461384,0.9850606952741454,2.8164604876271007,7.117831715031988e-39,1.0
original_shape_MeshVolume,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,spearman,one-sided,42,0.6621019366339843,[0.45 0.8 ],0.43837897449447255,0.4095778962634199,0.7965470224637747,8.968218779074527e-07,0.9996391907647689
original_shape_MeshVolume,wavelet-HHL_glszm_GrayLevelVariance,spearman,one-sided,42,-0.7473462442265619,[-0.86 -0.57],0.558526408759548,0.5358867374138838,-0.9669167434769189,6.514808362591796e-09,0.9999957399793948
original_shape_MeshVolume,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,spearman,one-sided,42,0.16408718904464795,[-0.15  0.45],0.026924605608574032,-0.022976696667909247,0.16558410781675575,0.14954815483258158,0.275233931703042
original_shape_MeshVolume,wavelet-HHL_glszm_LargeAreaEmphasis,spearman,one-sided,42,0.7256300137752209,[0.54 0.84],0.5265389168914272,0.5022588613473977,0.9194349889709063,2.7118724878075663e-08,0.9999836288985829
original_shape_MeshVolume,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,spearman,one-sided,42,0.712989222915485,[0.52 0.84],0.5083536319936273,0.48314099773689023,0.893237720540725,5.856450271063301e-08,0.9999668153595337
original_shape_MeshVolume,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,spearman,one-sided,42,0.6588607082084109,[0.44 0.8 ],0.4340974328208888,0.40507678835016514,0.7907977255815987,1.0485741976055611e-06,0.9995887055286002
original_shape_MeshVolume,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,spearman,one-sided,42,-0.843934851308646,[-0.91 -0.73],0.7122260332533464,0.6974683939330053,-1.2346917667562336,1.1163498173516395e-12,0.9999999995641593
original_shape_MeshVolume,wavelet-HHL_glszm_SizeZoneNonUniformity,spearman,one-sided,42,0.9515436350376795,[0.91 0.97],0.9054352893807206,0.9005858170412704,1.8478561223168555,2.149045359741386e-22,1.0
original_shape_MeshVolume,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,spearman,one-sided,42,-0.7802447127461308,[-0.88 -0.62],0.6087818117682923,0.5887193405769227,-1.045995758159185,5.583368328187548e-10,0.9999996251687
original_shape_MeshVolume,wavelet-HHL_glszm_SmallAreaEmphasis,spearman,one-sided,42,-0.7802447127461308,[-0.88 -0.62],0.6087818117682923,0.5887193405769227,-1.045995758159185,5.583368328187548e-10,0.9999996251687
original_shape_MeshVolume,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,spearman,one-sided,42,-0.06555384490721985,[-0.36  0.24],0.004297306582119835,-0.04676437000341238,-0.06564798942380892,0.3400009144295408,0.10959886662141088
original_shape_MeshVolume,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,spearman,one-sided,42,-0.8682440645004458,[-0.93 -0.77],0.7538477555402543,0.7412245635166776,-1.3259015140657742,4.77841398380572e-14,0.9999999999897732
original_shape_MeshVolume,wavelet-HHL_glszm_ZoneEntropy,spearman,one-sided,42,0.2520865407989628,[-0.06  0.52],0.06354762405198715,0.015524425285422305,0.25763969814463705,0.053640541465344,0.49382848431430354
original_shape_MeshVolume,wavelet-HHL_glszm_ZonePercentage,spearman,one-sided,42,-0.7462118142776112,[-0.86 -0.57],0.5568320717674841,0.5341055113453037,-0.9643520192106,7.043384588377612e-09,0.9999954087332538
original_shape_MeshVolume,wavelet-HHL_glszm_ZoneVariance,spearman,one-sided,42,0.7206061097155821,[0.53 0.84],0.5192731653594256,0.49462050717272943,0.9089046588949672,3.700991411006382e-08,0.999978184492446
original_shape_MeshVolume,wavelet-HHL_gldm_DependenceEntropy,spearman,one-sided,42,-0.21740539664532857,[-0.49  0.09],0.047265106490512646,-0.001593093176640581,-0.22093116750727843,0.08332709455306601,0.4023162542268615
original_shape_MeshVolume,wavelet-HHL_gldm_DependenceNonUniformity,spearman,one-sided,42,0.9716392512762337,[0.95 0.98],0.9440828346206401,0.9412152876781088,2.120807240478569,5.753783166457422e-27,1.0
original_shape_MeshVolume,wavelet-HHL_gldm_DependenceNonUniformityNormalized,spearman,one-sided,42,-0.7248197066688276,[-0.84 -0.54],0.5253636071754852,0.5010232793383307,-0.917725655584876,2.8526562271341602e-08,0.9999828430358423
original_shape_MeshVolume,wavelet-HHL_gldm_DependenceVariance,spearman,one-sided,42,0.6554574183615591,[0.44 0.8 ],0.42962442728519995,0.4003743979152101,0.7848074741749148,1.2331500791646786e-06,0.9995291877348614
original_shape_MeshVolume,wavelet-HHL_gldm_GrayLevelNonUniformity,spearman,one-sided,42,0.9790940766550522,[0.96 0.99],0.9586252109410093,0.9565034268867021,2.275180974746547,1.3823315669334616e-29,1.0
original_shape_MeshVolume,wavelet-HHL_gldm_GrayLevelVariance,spearman,one-sided,42,-0.7325986548902035,[-0.85 -0.55],0.5367007891469354,0.5129418552570346,-0.934313489059437,1.7418198196699756e-08,0.9999891650454014
original_shape_MeshVolume,wavelet-HHL_gldm_HighGrayLevelEmphasis,spearman,one-sided,42,0.1888825865002836,[-0.12  0.47],0.03567663148303712,-0.013775848953730074,0.19117816109348992,0.11546294108926765,0.3316592796653783
original_shape_MeshVolume,wavelet-HHL_gldm_LargeDependenceEmphasis,spearman,one-sided,42,0.7005104934770279,[0.5  0.83],0.49071495147142913,0.46459776949560494,0.8683021974781409,1.2044947267738372e-07,0.99993651610366
original_shape_MeshVolume,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,spearman,one-sided,42,0.6985657564216838,[0.5  0.83],0.4879941160449993,0.461737404047307,0.8644938032314653,1.343343767143617e-07,0.9999300473296613
original_shape_MeshVolume,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,spearman,one-sided,42,0.4271128757799206,[0.14 0.65],0.18242540865699386,0.14049850653683982,0.456360003992513,0.00239357283037521,0.8923026856186463
original_shape_MeshVolume,wavelet-HHL_gldm_LowGrayLevelEmphasis,spearman,one-sided,42,-0.8034194959889799,[-0.89 -0.66],0.6454828865351865,0.6273025217421191,-1.1081839123296144,7.576255086890993e-11,0.9999999530540804
original_shape_MeshVolume,wavelet-HHL_gldm_SmallDependenceEmphasis,spearman,one-sided,42,-0.7494530427031846,[-0.86 -0.58],0.5616798632170614,0.5392019074846031,-0.9717060569007704,5.630003919422169e-09,0.9999962983516278
