Features,ICC_value,p_value,Repeatability
original_ngtdm_Complexity,0.369926242853874,0.0423132444941498,Poor
original_ngtdm_Contrast,0.678425043083534,0.0002016813313567,Poor
log.sigma.3.0.mm.3D_firstorder_10Percentile,0.813736880024005,1.29363952115135e-06,Good
log.sigma.3.0.mm.3D_firstorder_90Percentile,0.443587992021405,0.0176497676152622,Poor
log.sigma.3.0.mm.3D_firstorder_Entropy,0.820511396329431,9.06410955067096e-07,Good
log.sigma.3.0.mm.3D_firstorder_InterquartileRange,0.764571591748607,1.18546053872845e-05,Good
log.sigma.3.0.mm.3D_firstorder_Kurtosis,0.846839291288706,1.94893992851001e-07,Good
log.sigma.3.0.mm.3D_firstorder_Maximum,0.804997068409326,2.00541418438496e-06,Good
log.sigma.3.0.mm.3D_firstorder_MeanAbsoluteDeviation,0.736294922572845,3.38153749902877e-05,Poor
log.sigma.3.0.mm.3D_firstorder_Mean,0.708319820773614,8.44966507888756e-05,Poor
log.sigma.3.0.mm.3D_firstorder_Median,0.792080724329939,3.6888963944171e-06,Good
log.sigma.3.0.mm.3D_firstorder_Minimum,0.704313583054111,9.55214072781679e-05,Poor
log.sigma.3.0.mm.3D_firstorder_Range,0.842970265079499,2.48539630220534e-07,Good
log.sigma.3.0.mm.3D_firstorder_RobustMeanAbsoluteDeviation,0.750174647488786,2.05624929640082e-05,Good
log.sigma.3.0.mm.3D_firstorder_RootMeanSquared,0.707988093188837,8.53655384809855e-05,Poor
log.sigma.3.0.mm.3D_firstorder_Skewness,0.764722725494709,1.17838782927596e-05,Good
log.sigma.3.0.mm.3D_firstorder_Uniformity,0.731894231743062,3.93433028577252e-05,Poor
log.sigma.3.0.mm.3D_firstorder_Variance,0.695905392881105,0.0001227833407301,Poor
log.sigma.3.0.mm.3D_glcm_Autocorrelation,0.64815820063262,0.0004426263808543,Poor
log.sigma.3.0.mm.3D_glcm_ClusterProminence,0.832450400754884,4.66472498748158e-07,Good
log.sigma.3.0.mm.3D_glcm_ClusterShade,0.670057004425861,0.000252856144677,Poor
log.sigma.3.0.mm.3D_glcm_ClusterTendency,0.87983615008583,1.78858087427769e-08,Good
log.sigma.3.0.mm.3D_glcm_Contrast,0.861981326454839,7.02966654490488e-08,Good
log.sigma.3.0.mm.3D_glcm_Correlation,0.537489232470585,0.0043038799013207,Poor
log.sigma.3.0.mm.3D_glcm_DifferenceAverage,0.857786762060887,9.4331683000627e-08,Good
log.sigma.3.0.mm.3D_glcm_DifferenceEntropy,0.820870355333171,8.89121711147179e-07,Good
log.sigma.3.0.mm.3D_glcm_DifferenceVariance,0.809606002201891,1.59589988524488e-06,Good
log.sigma.3.0.mm.3D_glcm_Id,0.818960407782513,9.84586746341439e-07,Good
log.sigma.3.0.mm.3D_glcm_Idm,0.811583529403505,1.44419450483456e-06,Good
log.sigma.3.0.mm.3D_glcm_Idmn,0.862063082997664,6.98882379133231e-08,Good
log.sigma.3.0.mm.3D_glcm_Idn,0.854704368523186,1.1640272530957e-07,Good
log.sigma.3.0.mm.3D_glcm_Imc1,0.435125252208795,0.019695832156019,Poor
log.sigma.3.0.mm.3D_glcm_Imc2,0.652036965124623,0.0004021190471373,Poor
log.sigma.3.0.mm.3D_glcm_InverseVariance,0.845898553727649,2.06888990218225e-07,Good
log.sigma.3.0.mm.3D_glcm_JointAverage,0.672765880641957,0.0002351893651715,Poor
log.sigma.3.0.mm.3D_glcm_JointEnergy,0.560733354105495,0.0028459047240241,Poor
log.sigma.3.0.mm.3D_glcm_JointEntropy,0.796292652731723,3.03839014757653e-06,Good
log.sigma.3.0.mm.3D_glcm_MCC,0.276785339643352,0.102226711519053,Poor
log.sigma.3.0.mm.3D_glcm_MaximumProbability,0.541223297501796,0.0040350369152791,Poor
log.sigma.3.0.mm.3D_glcm_SumAverage,0.672765880775421,0.000235189364328,Poor
log.sigma.3.0.mm.3D_glcm_SumEntropy,0.840392518676187,2.91204185637561e-07,Good
log.sigma.3.0.mm.3D_glcm_SumSquares,0.881280086639016,1.586300818664e-08,Good
log.sigma.3.0.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0.762271265988749,1.29780598784385e-05,Good
log.sigma.3.0.mm.3D_glrlm_GrayLevelVariance,0.840055163478054,2.97243664431588e-07,Good
log.sigma.3.0.mm.3D_glrlm_HighGrayLevelRunEmphasis,0.635866145283082,0.0005948828426826,Poor
log.sigma.3.0.mm.3D_glrlm_LongRunEmphasis,0.679113562578905,0.0001979005001112,Poor
log.sigma.3.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis,0.748096576710312,2.21968540455243e-05,Poor
log.sigma.3.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,0.601101814783755,0.001287319962189,Poor
log.sigma.3.0.mm.3D_glrlm_LowGrayLevelRunEmphasis,0.604208195400062,0.0012058216960647,Poor
log.sigma.3.0.mm.3D_glrlm_RunEntropy,0.742037728498888,2.76286711204133e-05,Poor
log.sigma.3.0.mm.3D_glrlm_RunLengthNonUniformityNormalized,0.817595747499607,1.05824886997017e-06,Good
log.sigma.3.0.mm.3D_glrlm_RunPercentage,0.800264223560263,2.51999513082069e-06,Good
log.sigma.3.0.mm.3D_glrlm_RunVariance,0.6587003333661,0.000339925412825,Poor
log.sigma.3.0.mm.3D_glrlm_ShortRunEmphasis,0.789955811057098,4.06144941155793e-06,Good
log.sigma.3.0.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,0.642667119737762,0.0005059140497584,Poor
log.sigma.3.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,0.606880498955889,0.0011392430328324,Poor
log.sigma.3.0.mm.3D_glszm_GrayLevelNonUniformityNormalized,0.787677245920371,4.49742958392638e-06,Good
log.sigma.3.0.mm.3D_glszm_GrayLevelVariance,0.862750505566757,6.65368649803579e-08,Good
log.sigma.3.0.mm.3D_glszm_HighGrayLevelZoneEmphasis,0.553453541960261,0.0032497804940161,Poor
log.sigma.3.0.mm.3D_glszm_LargeAreaEmphasis,0.694483462893264,0.0001280037496961,Poor
log.sigma.3.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis,0.503130584954886,0.0075432971114224,Poor
log.sigma.3.0.mm.3D_glszm_LowGrayLevelZoneEmphasis,0.299913481607308,0.0838074714134371,Poor
log.sigma.3.0.mm.3D_glszm_SizeZoneNonUniformity,0.838919789660296,3.18395491008217e-07,Good
log.sigma.3.0.mm.3D_glszm_SizeZoneNonUniformityNormalized,0.553421564266797,0.003251654312623,Poor
log.sigma.3.0.mm.3D_glszm_SmallAreaEmphasis,0.521036001764488,0.0056707429396638,Poor
log.sigma.3.0.mm.3D_glszm_SmallAreaHighGrayLevelEmphasis,0.647115591649307,0.0004540922166587,Poor
log.sigma.3.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,0.243997978777635,0.132701060799417,Poor
log.sigma.3.0.mm.3D_glszm_ZoneEntropy,0.845629812145008,2.10434018054136e-07,Good
log.sigma.3.0.mm.3D_glszm_ZonePercentage,0.91111016960228,8.76054264635908e-10,Excellent
log.sigma.3.0.mm.3D_glszm_ZoneVariance,0.695091657780278,0.0001257478046574,Poor
log.sigma.3.0.mm.3D_gldm_DependenceEntropy,0.894170776873999,5.0465703466468604e-09,Good
log.sigma.3.0.mm.3D_gldm_DependenceNonUniformityNormalized,0.91630779373396,4.76929012071192e-10,Excellent
log.sigma.3.0.mm.3D_gldm_DependenceVariance,0.709555370107066,8.13275906670144e-05,Poor
log.sigma.3.0.mm.3D_gldm_GrayLevelVariance,0.840256067820113,2.93633729975822e-07,Good
log.sigma.3.0.mm.3D_gldm_HighGrayLevelEmphasis,0.641158967624744,0.0005245930323076,Poor
log.sigma.3.0.mm.3D_gldm_LargeDependenceEmphasis,0.693774164565736,0.0001306788870963,Poor
log.sigma.3.0.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.848445319981519,1.75838935083705e-07,Good
log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.587727247894769,0.0016934076533869,Poor
log.sigma.3.0.mm.3D_gldm_LowGrayLevelEmphasis,0.616224031926719,0.0009303352524416,Poor
log.sigma.3.0.mm.3D_gldm_SmallDependenceEmphasis,0.898703781255252,3.2564230161012703e-09,Good
log.sigma.3.0.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.866283451873645,5.146855273746e-08,Good
log.sigma.3.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.71773193126226,6.28381131574802e-05,Poor
log.sigma.3.0.mm.3D_ngtdm_Complexity,0.643773879754406,0.0004925707593993,Poor
log.sigma.3.0.mm.3D_ngtdm_Contrast,0.846254692853416,2.02272926032145e-07,Good
log.sigma.4.0.mm.3D_firstorder_10Percentile,0.789095588048264,4.22145559327939e-06,Good
log.sigma.4.0.mm.3D_firstorder_90Percentile,0.404161950815976,0.0288058734361967,Poor
log.sigma.4.0.mm.3D_firstorder_Entropy,0.885817896738289,1.07671123835983e-08,Good
log.sigma.4.0.mm.3D_firstorder_InterquartileRange,0.708989851961968,8.27650392741996e-05,Poor
log.sigma.4.0.mm.3D_firstorder_Kurtosis,0.857101904290336,9.88841703409039e-08,Good
log.sigma.4.0.mm.3D_firstorder_Maximum,0.619023337036963,0.0008744692707743,Poor
log.sigma.4.0.mm.3D_firstorder_MeanAbsoluteDeviation,0.694195573300901,0.0001290837617856,Poor
log.sigma.4.0.mm.3D_firstorder_Mean,0.671654643418385,0.0002423036019817,Poor
log.sigma.4.0.mm.3D_firstorder_Median,0.720001798340553,5.84045712425505e-05,Poor
log.sigma.4.0.mm.3D_firstorder_Minimum,0.686699446790051,0.000160123420653,Poor
log.sigma.4.0.mm.3D_firstorder_Range,0.717104546870902,6.41140115567132e-05,Poor
log.sigma.4.0.mm.3D_firstorder_RobustMeanAbsoluteDeviation,0.699338754176108,0.0001109316263079,Poor
log.sigma.4.0.mm.3D_firstorder_RootMeanSquared,0.671335603347388,0.000244380041782,Poor
log.sigma.4.0.mm.3D_firstorder_Skewness,0.875040740930225,2.63609352937721e-08,Good
log.sigma.4.0.mm.3D_firstorder_Uniformity,0.832305401926524,4.70395476366124e-07,Good
log.sigma.4.0.mm.3D_firstorder_Variance,0.625832820251057,0.0007503320182813,Poor
log.sigma.4.0.mm.3D_glcm_Autocorrelation,0.718125346844263,6.20493500300762e-05,Poor
log.sigma.4.0.mm.3D_glcm_ClusterProminence,0.878789523902927,1.94928774689705e-08,Good
log.sigma.4.0.mm.3D_glcm_ClusterShade,0.768493540124407,1.01350134330553e-05,Good
log.sigma.4.0.mm.3D_glcm_ClusterTendency,0.886563899974987,1.00868905400696e-08,Good
log.sigma.4.0.mm.3D_glcm_Contrast,0.806772251933285,1.83783779993274e-06,Good
log.sigma.4.0.mm.3D_glcm_Correlation,0.696107189660034,0.0001220576222228,Poor
log.sigma.4.0.mm.3D_glcm_DifferenceAverage,0.8331394555911,4.48223941207407e-07,Good
log.sigma.4.0.mm.3D_glcm_DifferenceEntropy,0.852430792449661,1.35514209595685e-07,Good
log.sigma.4.0.mm.3D_glcm_DifferenceVariance,0.821497203334304,8.59629111471655e-07,Good
log.sigma.4.0.mm.3D_glcm_Id,0.836651086995773,3.64706063947285e-07,Good
log.sigma.4.0.mm.3D_glcm_Idm,0.834638856585361,4.10687400747108e-07,Good
log.sigma.4.0.mm.3D_glcm_Idmn,0.810729438968221,1.50807464706558e-06,Good
log.sigma.4.0.mm.3D_glcm_Idn,0.836560776875652,3.66667302727981e-07,Good
log.sigma.4.0.mm.3D_glcm_Imc1,0.400605721606206,0.0300304412602698,Poor
log.sigma.4.0.mm.3D_glcm_Imc2,0.581555279972516,0.0019143108846644,Poor
log.sigma.4.0.mm.3D_glcm_InverseVariance,0.851038948648056,1.48546939843252e-07,Good
log.sigma.4.0.mm.3D_glcm_JointAverage,0.703175932674552,9.88710071894016e-05,Poor
log.sigma.4.0.mm.3D_glcm_JointEnergy,0.709382009332373,8.17659210400697e-05,Poor
log.sigma.4.0.mm.3D_glcm_JointEntropy,0.822496715757037,8.14393453279539e-07,Good
log.sigma.4.0.mm.3D_glcm_MCC,0.510454856823654,0.0067243859146169,Poor
log.sigma.4.0.mm.3D_glcm_MaximumProbability,0.613180899585468,0.000994473221236,Poor
log.sigma.4.0.mm.3D_glcm_SumAverage,0.703175932738386,9.88710069986335e-05,Poor
log.sigma.4.0.mm.3D_glcm_SumEntropy,0.882084756255868,1.48267608189083e-08,Good
log.sigma.4.0.mm.3D_glcm_SumSquares,0.882813413479402,1.39410320701334e-08,Good
log.sigma.4.0.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0.860945801139534,7.56570339597092e-08,Good
log.sigma.4.0.mm.3D_glrlm_GrayLevelVariance,0.888773890116137,8.291358252301141e-09,Good
log.sigma.4.0.mm.3D_glrlm_HighGrayLevelRunEmphasis,0.693054352374844,0.0001334430068034,Poor
log.sigma.4.0.mm.3D_glrlm_LongRunEmphasis,0.765954499564416,1.12211112902167e-05,Good
log.sigma.4.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis,0.850136926564313,1.57577551015599e-07,Good
log.sigma.4.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,0.697219696052519,0.0001181230354884,Poor
log.sigma.4.0.mm.3D_glrlm_LowGrayLevelRunEmphasis,0.752072336297786,1.91630405242979e-05,Good
log.sigma.4.0.mm.3D_glrlm_RunEntropy,0.867635090937065,4.65629680293263e-08,Good
log.sigma.4.0.mm.3D_glrlm_RunLengthNonUniformityNormalized,0.850271140682087,1.56203677198667e-07,Good
log.sigma.4.0.mm.3D_glrlm_RunPercentage,0.837916055109291,3.38197281291736e-07,Good
log.sigma.4.0.mm.3D_glrlm_RunVariance,0.736969341156074,3.30311794110339e-05,Poor
log.sigma.4.0.mm.3D_glrlm_ShortRunEmphasis,0.843282666802584,2.4376667945148e-07,Good
log.sigma.4.0.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,0.696947114004693,0.0001190767678285,Poor
log.sigma.4.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,0.763928129823834,1.21599184302741e-05,Good
log.sigma.4.0.mm.3D_glszm_GrayLevelNonUniformityNormalized,0.822438539730161,8.16967349397922e-07,Good
log.sigma.4.0.mm.3D_glszm_GrayLevelVariance,0.908711566409945,1.1455529916377402e-09,Excellent
log.sigma.4.0.mm.3D_glszm_HighGrayLevelZoneEmphasis,0.583854079139475,0.0018293666338347,Poor
log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis,0.586165600068429,0.0017471663006514,Poor
log.sigma.4.0.mm.3D_glszm_LowGrayLevelZoneEmphasis,0.454625977348197,0.0152369827533433,Poor
log.sigma.4.0.mm.3D_glszm_SizeZoneNonUniformity,0.879111435881401,1.89853847974881e-08,Good
