X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HHH_glszm_SizeZoneNonUniformity,spearman,one-sided,42,0.9635361802123006,[0.93 0.98],0.928401970578111,0.9247302767616039,1.9930908849713556,8.138143885181707e-25,1.0
original_shape_MeshVolume,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,spearman,one-sided,42,0.02033870837047241,[-0.29  0.32],0.0004136630581791245,-0.050847174733709144,0.020341513524173054,0.4491357517445189,0.06488030538074556
original_shape_MeshVolume,wavelet-HHH_glszm_SmallAreaEmphasis,spearman,one-sided,42,0.022769629689652376,[-0.28  0.32],0.000518456036203899,-0.050737007756811225,0.022773565931504196,0.4430940612471097,0.06684952852073403
original_shape_MeshVolume,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,spearman,one-sided,42,-0.05890932663479458,[-0.36  0.25],0.0034703087645649184,-0.047633777965457424,-0.05897761339448279,0.35547641551959064,0.10189514971208019
original_shape_MeshVolume,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,spearman,one-sided,42,-0.4579045458228669,[-0.67 -0.18],0.209676573085246,0.16914716657679718,-0.49465667025843874,0.0011470751638672147,0.9306134005812472
original_shape_MeshVolume,wavelet-HHH_glszm_ZoneEntropy,spearman,one-sided,42,-0.3937282229965157,[-0.62 -0.1 ],0.155021913583994,0.11168970402419887,-0.4162046239467265,0.004943134767486098,0.8378241251135352
original_shape_MeshVolume,wavelet-HHH_glszm_ZonePercentage,spearman,one-sided,42,0.012073575885260514,[-0.29  0.31],0.0001457712346571442,-0.05112880459946312,0.012074162596597925,0.46975447678596927,0.05852163606718136
original_shape_MeshVolume,wavelet-HHH_glszm_ZoneVariance,spearman,one-sided,42,0.05971963374118791,[-0.25  0.36],0.0035664346541816297,-0.04753272254303975,0.05979078143996332,0.3535762420816601,0.10281262176841133
original_shape_MeshVolume,wavelet-HHH_gldm_DependenceEntropy,spearman,one-sided,42,-0.3102665910380034,[-0.56 -0.01],0.09626535751434366,0.049919991233027816,-0.32084037049486347,0.02276475398026863,0.6493805674460847
original_shape_MeshVolume,wavelet-HHH_gldm_DependenceNonUniformity,spearman,one-sided,42,0.976339032493315,[0.96 0.99],0.9532379063699824,0.9508398502863917,2.2125873444708426,1.603018149194383e-28,1.0
original_shape_MeshVolume,wavelet-HHH_gldm_DependenceNonUniformityNormalized,spearman,one-sided,42,0.009642654566080544,[-0.3   0.31],9.298078708075396e-05,-0.05118430224947912,0.00964295344329166,0.4758361061586963,0.056747933259545844
original_shape_MeshVolume,wavelet-HHH_gldm_DependenceVariance,spearman,one-sided,42,0.025038489587553687,[-0.28  0.33],0.0006269259608260344,-0.05062297527195203,0.025043723983022622,0.4374665824023658,0.06872909498305298
